retrieval_date,listed_currency,exchange_rate,bid_rate,offer_rate,last_updated_time,unit_currency
2025-11-26T10:51:17.931+00:00,AED,2.593300,2.546300,2.640300,2025-11-26T10:30:00.343+00:00,SEK
2025-11-26T10:51:17.931+00:00,AFN,0.142750,0.141600,0.143900,2025-11-26T10:30:00.336+00:00,SEK
2025-11-26T10:51:17.931+00:00,ALL,0.113850,0.112800,0.114900,2025-11-26T10:30:00.343+00:00,SEK
2025-11-26T10:51:17.931+00:00,AMD,0.024950,0.024700,0.025200,2025-11-26T10:30:00.351+00:00,SEK
2025-11-26T10:51:17.931+00:00,ANG,5.285750,5.201600,5.369900,2025-11-26T10:30:00.343+00:00,SEK
2025-11-26T10:51:17.931+00:00,AOA,0.010450,0.010300,0.010600,2025-11-26T10:30:00.343+00:00,SEK
2025-11-26T10:51:17.931+00:00,ARS,0.006573,0.006499,0.006646,2025-11-26T10:30:00.389+00:00,SEK
2025-11-26T10:51:17.931+00:00,AUD,6.186845,6.149140,6.224550,2025-11-26T10:30:02.942+00:00,SEK
2025-11-26T10:51:17.931+00:00,AWG,5.265000,5.140000,5.390000,2025-11-26T10:30:02.942+00:00,SEK
2025-11-26T10:51:17.931+00:00,AZN,5.605000,5.550000,5.660000,2025-11-26T10:30:00.995+00:00,SEK
2025-11-26T10:51:17.931+00:00,BAM,5.622600,5.574000,5.671200,2025-11-26T10:30:00.343+00:00,SEK
2025-11-26T10:51:17.931+00:00,BBD,4.729600,4.663300,4.795900,2025-11-26T10:30:01.035+00:00,SEK
2025-11-26T10:51:17.931+00:00,BDT,0.077800,0.077200,0.078400,2025-11-26T10:30:01.036+00:00,SEK
2025-11-26T10:51:17.931+00:00,BGN,5.636350,5.551000,5.721700,2025-11-26T10:30:00.397+00:00,SEK
2025-11-26T10:51:17.931+00:00,BHD,25.259900,24.749100,25.770700,2025-11-26T10:30:01.129+00:00,SEK
2025-11-26T10:51:17.931+00:00,BIF,0.003226,0.003192,0.003259,2025-11-26T10:30:01.152+00:00,SEK
2025-11-26T10:51:17.931+00:00,BMD,9.524850,9.466100,9.583600,2025-11-26T10:30:00.715+00:00,SEK
2025-11-26T10:51:17.931+00:00,BND,7.335000,7.289000,7.381000,2025-11-26T10:30:01.194+00:00,SEK
2025-11-26T10:51:17.931+00:00,BOB,1.378300,1.359900,1.396700,2025-11-26T10:30:01.071+00:00,SEK
2025-11-26T10:51:17.931+00:00,BRL,1.768444,1.681853,1.855036,2025-11-26T10:30:01.239+00:00,SEK
2025-11-26T10:51:17.931+00:00,BSD,9.524850,9.466100,9.583600,2025-11-26T10:30:01.246+00:00,SEK
2025-11-26T10:51:17.931+00:00,BWP,0.717150,0.630800,0.803500,2025-11-26T10:30:01.252+00:00,SEK
2025-11-26T10:51:17.931+00:00,BYN,2.788650,2.766400,2.810900,2025-11-26T10:30:01.260+00:00,SEK
2025-11-26T10:51:17.931+00:00,BZD,4.736200,4.681500,4.790900,2025-11-26T10:30:01.269+00:00,SEK
2025-11-26T10:51:17.931+00:00,CAD,6.762950,6.721600,6.804300,2025-11-26T10:30:00.411+00:00,SEK
2025-11-26T10:51:17.931+00:00,CDF,0.004187,0.004028,0.004346,2025-11-26T10:30:01.294+00:00,SEK
2025-11-26T10:51:17.931+00:00,CHF,11.811850,11.739900,11.883800,2025-11-26T10:30:00.419+00:00,SEK
2025-11-26T10:51:17.931+00:00,CLP,0.010180,0.010089,0.010271,2025-11-26T10:30:01.394+00:00,SEK
2025-11-26T10:51:17.931+00:00,CNY,1.345650,1.334700,1.356600,2025-11-26T10:30:00.773+00:00,SEK
2025-11-26T10:51:17.931+00:00,COP,0.002496,0.002468,0.002524,2025-11-26T10:30:01.436+00:00,SEK
2025-11-26T10:51:17.931+00:00,CRC,0.019050,0.018700,0.019400,2025-11-26T10:30:01.691+00:00,SEK
2025-11-26T10:51:17.931+00:00,CUP,0.396868,0.394458,0.399278,2025-11-26T10:30:01.449+00:00,SEK
2025-11-26T10:51:17.931+00:00,CVE,0.099500,0.098400,0.100600,2025-11-26T10:30:01.450+00:00,SEK
2025-11-26T10:51:17.931+00:00,CZK,0.455975,0.451800,0.460150,2025-11-26T10:30:00.806+00:00,SEK
2025-11-26T10:51:17.931+00:00,DJF,0.053500,0.053000,0.054000,2025-11-26T10:30:01.509+00:00,SEK
2025-11-26T10:51:17.931+00:00,DKK,1.476025,1.468260,1.483790,2025-11-26T10:30:00.899+00:00,SEK
2025-11-26T10:51:17.931+00:00,DOP,0.152200,0.150800,0.153600,2025-11-26T10:30:01.875+00:00,SEK
2025-11-26T10:51:17.931+00:00,DZD,0.073000,0.069700,0.076300,2025-11-26T10:30:01.888+00:00,SEK
2025-11-26T10:51:17.931+00:00,EGP,0.199591,0.189887,0.209294,2025-11-26T10:30:00.878+00:00,SEK
2025-11-26T10:51:17.931+00:00,ERN,0.631850,0.624800,0.638900,2025-11-26T10:30:00.878+00:00,SEK
2025-11-26T10:51:17.931+00:00,ETB,0.061650,0.061000,0.062300,2025-11-26T10:30:01.921+00:00,SEK
2025-11-26T10:51:17.931+00:00,EUR,11.023850,10.955200,11.092500,2025-11-26T10:30:00.953+00:00,SEK
2025-11-26T10:51:17.931+00:00,FJD,4.174550,4.096300,4.252800,2025-11-26T10:30:01.928+00:00,SEK
2025-11-26T10:51:17.931+00:00,GBP,12.540550,12.453900,12.627200,2025-11-26T10:30:00.891+00:00,SEK
2025-11-26T10:51:17.931+00:00,GEL,3.523400,3.464200,3.582600,2025-11-26T10:30:06.299+00:00,SEK
2025-11-26T10:51:17.931+00:00,GHS,0.848650,0.812300,0.885000,2025-11-26T10:30:01.957+00:00,SEK
2025-11-26T10:51:17.931+00:00,GIP,7.221800,7.176800,7.266800,2025-11-26T10:30:01.956+00:00,SEK
