retrieval_date,listed_currency,exchange_rate,bid_rate,offer_rate,last_updated_time,unit_currency
2025-11-04T10:51:12.574+00:00,AED,2.597450,2.550400,2.644500,2025-11-04T10:30:01.042+00:00,SEK
2025-11-04T10:51:12.574+00:00,AFN,0.143500,0.142400,0.144600,2025-11-04T10:30:01.841+00:00,SEK
2025-11-04T10:51:12.574+00:00,ALL,0.113550,0.112400,0.114700,2025-11-04T10:30:01.557+00:00,SEK
2025-11-04T10:51:12.574+00:00,AMD,0.024950,0.024700,0.025200,2025-11-04T10:30:01.897+00:00,SEK
2025-11-04T10:51:12.574+00:00,ANG,5.294400,5.210100,5.378700,2025-11-04T10:30:01.842+00:00,SEK
2025-11-04T10:51:12.574+00:00,AOA,0.010350,0.010100,0.010600,2025-11-04T10:30:01.823+00:00,SEK
2025-11-04T10:51:12.574+00:00,ARS,0.006418,0.006341,0.006496,2025-11-04T10:30:02.520+00:00,SEK
2025-11-04T10:51:12.574+00:00,AUD,6.199400,6.161590,6.237210,2025-11-04T10:30:02.413+00:00,SEK
2025-11-04T10:51:12.574+00:00,AWG,5.275000,5.150000,5.400000,2025-11-04T10:30:03.128+00:00,SEK
2025-11-04T10:51:12.574+00:00,AZN,5.615000,5.560000,5.670000,2025-11-04T10:30:03.212+00:00,SEK
2025-11-04T10:51:12.574+00:00,BAM,5.598750,5.550300,5.647200,2025-11-04T10:30:01.315+00:00,SEK
2025-11-04T10:51:12.574+00:00,BBD,4.737300,4.670900,4.803700,2025-11-04T10:30:03.237+00:00,SEK
2025-11-04T10:51:12.574+00:00,BDT,0.078250,0.077400,0.079100,2025-11-04T10:30:03.373+00:00,SEK
2025-11-04T10:51:12.574+00:00,BGN,5.612550,5.527500,5.697600,2025-11-04T10:30:00.407+00:00,SEK
2025-11-04T10:51:12.574+00:00,BHD,25.304050,24.792500,25.815600,2025-11-04T10:30:02.493+00:00,SEK
2025-11-04T10:51:12.574+00:00,BIF,0.003234,0.003201,0.003268,2025-11-04T10:30:04.273+00:00,SEK
2025-11-04T10:51:12.574+00:00,BMD,9.540400,9.481500,9.599300,2025-11-04T10:30:01.775+00:00,SEK
2025-11-04T10:51:12.574+00:00,BND,7.309700,7.263900,7.355500,2025-11-04T10:30:03.969+00:00,SEK
2025-11-04T10:51:12.574+00:00,BOB,1.380800,1.362400,1.399200,2025-11-04T10:30:03.970+00:00,SEK
