retrieval_date,listed_currency,exchange_rate,bid_rate,offer_rate,last_updated_time,unit_currency
2026-04-01T11:59:58.263+00:00,AED,2.556500,2.533100,2.579900,2026-04-01T11:30:00.250+00:00,SEK
2026-04-01T11:59:58.263+00:00,AFN,0.144150,0.143000,0.145300,2026-04-01T11:30:00.249+00:00,SEK
2026-04-01T11:59:58.263+00:00,ALL,0.113800,0.112500,0.115100,2026-04-01T11:30:00.249+00:00,SEK
2026-04-01T11:59:58.263+00:00,AMD,0.024950,0.024600,0.025300,2026-04-01T11:30:00.249+00:00,SEK
2026-04-01T11:59:58.263+00:00,ANG,5.211300,5.128300,5.294300,2026-04-01T11:30:00.315+00:00,SEK
2026-04-01T11:59:58.263+00:00,AOA,0.010200,0.010000,0.010400,2026-04-01T11:30:00.288+00:00,SEK
2026-04-01T11:59:58.263+00:00,ARS,0.006787,0.006712,0.006862,2026-04-01T11:30:00.348+00:00,SEK
2026-04-01T11:59:58.263+00:00,AUD,6.524040,6.484260,6.563820,2026-04-01T11:30:00.464+00:00,SEK
2026-04-01T11:59:58.263+00:00,AWG,5.190000,5.070000,5.310000,2026-04-01T11:30:00.464+00:00,SEK
2026-04-01T11:59:58.263+00:00,AZN,5.525000,5.470000,5.580000,2026-04-01T11:30:00.464+00:00,SEK
2026-04-01T11:59:58.263+00:00,BAM,5.555400,5.507200,5.603600,2026-04-01T11:30:00.465+00:00,SEK
2026-04-01T11:59:58.263+00:00,BBD,4.662850,4.597400,4.728300,2026-04-01T11:30:06.070+00:00,SEK
2026-04-01T11:59:58.263+00:00,BDT,0.076350,0.075700,0.077000,2026-04-01T11:30:00.465+00:00,SEK
2026-04-01T11:59:58.263+00:00,BHD,24.912450,24.277500,25.547400,2026-04-01T11:30:00.546+00:00,SEK
2026-04-01T11:59:58.263+00:00,BIF,0.003161,0.003128,0.003193,2026-04-01T11:30:00.546+00:00,SEK
2026-04-01T11:59:58.263+00:00,BMD,9.390650,9.332700,9.448600,2026-04-01T11:30:00.465+00:00,SEK
2026-04-01T11:59:58.263+00:00,BND,7.321850,7.276500,7.367200,2026-04-01T11:30:00.546+00:00,SEK
2026-04-01T11:59:58.263+00:00,BOB,1.359150,1.341000,1.377300,2026-04-01T11:30:00.548+00:00,SEK
2026-04-01T11:59:58.263+00:00,BRL,1.811717,1.722746,1.900688,2026-04-01T11:30:00.549+00:00,SEK
2026-04-01T11:59:58.263+00:00,BSD,9.390650,9.332700,9.448600,2026-04-01T11:30:00.549+00:00,SEK
2026-04-01T11:59:58.263+00:00,BWP,0.658750,0.620100,0.697400,2026-04-01T11:30:00.596+00:00,SEK
2026-04-01T11:59:58.263+00:00,BYN,3.157850,3.126300,3.189400,2026-04-01T11:30:00.577+00:00,SEK
2026-04-01T11:59:58.263+00:00,BZD,4.669450,4.615500,4.723400,2026-04-01T11:30:00.595+00:00,SEK
2026-04-01T11:59:58.263+00:00,CAD,6.759350,6.718000,6.800700,2026-04-01T11:30:06.070+00:00,SEK
2026-04-01T11:59:58.263+00:00,CDF,0.004058,0.003971,0.004144,2026-04-01T11:30:06.071+00:00,SEK
2026-04-01T11:59:58.263+00:00,CHF,11.848950,11.776600,11.921300,2026-04-01T11:30:06.071+00:00,SEK
2026-04-01T11:59:58.263+00:00,CLP,0.010216,0.010097,0.010336,2026-04-01T11:30:00.609+00:00,SEK
2026-04-01T11:59:58.263+00:00,CNY,1.365500,1.354400,1.376600,2026-04-01T11:30:00.610+00:00,SEK
2026-04-01T11:59:58.263+00:00,COP,0.002556,0.002522,0.002589,2026-04-01T11:30:00.609+00:00,SEK
2026-04-01T11:59:58.263+00:00,CRC,0.020200,0.019900,0.020500,2026-04-01T11:30:00.611+00:00,SEK
2026-04-01T11:59:58.263+00:00,CUP,0.391275,0.388899,0.393652,2026-04-01T11:30:00.611+00:00,SEK
2026-04-01T11:59:58.263+00:00,CVE,0.098300,0.097200,0.099400,2026-04-01T11:30:00.587+00:00,SEK
2026-04-01T11:59:58.263+00:00,CZK,0.444310,0.440240,0.448380,2026-04-01T11:30:00.631+00:00,SEK
2026-04-01T11:59:58.263+00:00,DJF,0.052700,0.052200,0.053200,2026-04-01T11:30:00.634+00:00,SEK
2026-04-01T11:59:58.263+00:00,DKK,1.457635,1.449960,1.465310,2026-04-01T11:30:00.988+00:00,SEK
2026-04-01T11:59:58.263+00:00,DOP,0.156100,0.154600,0.157600,2026-04-01T11:30:00.996+00:00,SEK
2026-04-01T11:59:58.263+00:00,DZD,0.070800,0.067800,0.073800,2026-04-01T11:30:00.995+00:00,SEK
2026-04-01T11:59:58.263+00:00,EGP,0.175321,0.163610,0.187032,2026-04-01T11:30:01.004+00:00,SEK
2026-04-01T11:59:58.263+00:00,ERN,0.622950,0.616000,0.629900,2026-04-01T11:30:00.928+00:00,SEK
2026-04-01T11:59:58.263+00:00,ETB,0.060150,0.059100,0.061200,2026-04-01T11:30:01.005+00:00,SEK
2026-04-01T11:59:58.263+00:00,EUR,10.892300,10.824200,10.960400,2026-04-01T11:30:01.052+00:00,SEK
