retrieval_date,listed_currency,exchange_rate,bid_rate,offer_rate,last_updated_time,unit_currency
2026-01-15T10:43:14.890+00:00,AED,2.499800,2.454500,2.545100,2026-01-15T10:30:00.467+00:00,SEK
2026-01-15T10:43:14.890+00:00,AFN,0.138400,0.137300,0.139500,2026-01-15T10:30:07.695+00:00,SEK
2026-01-15T10:43:14.890+00:00,ALL,0.110600,0.109500,0.111700,2026-01-15T10:30:00.412+00:00,SEK
2026-01-15T10:43:14.890+00:00,AMD,0.024200,0.023800,0.024600,2026-01-15T10:30:00.852+00:00,SEK
2026-01-15T10:43:14.890+00:00,ANG,5.095350,5.014200,5.176500,2026-01-15T10:30:00.853+00:00,SEK
2026-01-15T10:43:14.890+00:00,AOA,0.010000,0.009800,0.010200,2026-01-15T10:30:00.853+00:00,SEK
2026-01-15T10:43:14.890+00:00,ARS,0.006307,0.006236,0.006379,2026-01-15T10:30:01.040+00:00,SEK
2026-01-15T10:43:14.890+00:00,AUD,6.148925,6.111390,6.186460,2026-01-15T10:30:00.875+00:00,SEK
2026-01-15T10:43:14.890+00:00,AWG,5.070000,4.950000,5.190000,2026-01-15T10:30:01.066+00:00,SEK
2026-01-15T10:43:14.890+00:00,AZN,5.400000,5.350000,5.450000,2026-01-15T10:30:01.094+00:00,SEK
2026-01-15T10:43:14.890+00:00,BAM,5.458000,5.402400,5.513600,2026-01-15T10:30:00.879+00:00,SEK
2026-01-15T10:43:14.890+00:00,BBD,4.559150,4.495200,4.623100,2026-01-15T10:30:01.083+00:00,SEK
2026-01-15T10:43:14.890+00:00,BDT,0.075100,0.074600,0.075600,2026-01-15T10:30:01.086+00:00,SEK
2026-01-15T10:43:14.890+00:00,BGN,5.463600,5.380700,5.546500,2026-01-15T10:30:01.157+00:00,SEK
2026-01-15T10:43:14.890+00:00,BHD,24.466800,23.969400,24.964200,2026-01-13T21:30:01.080+00:00,SEK
2026-01-15T10:43:14.890+00:00,BIF,0.003102,0.003070,0.003134,2026-01-15T10:30:01.395+00:00,SEK
2026-01-15T10:43:14.890+00:00,BMD,9.181650,9.124900,9.238400,2026-01-15T10:30:00.906+00:00,SEK
2026-01-15T10:43:14.890+00:00,BND,7.133050,7.089200,7.176900,2026-01-15T10:30:01.397+00:00,SEK
2026-01-15T10:43:14.890+00:00,BOB,1.328850,1.311100,1.346600,2026-01-15T10:30:00.910+00:00,SEK
2026-01-15T10:43:14.890+00:00,BRL,1.700566,1.650639,1.750493,2026-01-15T10:30:01.445+00:00,SEK
2026-01-15T10:43:14.890+00:00,BSD,9.181700,9.125000,9.238400,2026-01-15T10:30:01.449+00:00,SEK
2026-01-15T10:43:14.890+00:00,BWP,0.689750,0.622200,0.757300,2026-01-15T10:30:01.450+00:00,SEK
2026-01-15T10:43:14.890+00:00,BYN,3.162950,3.137000,3.188900,2026-01-15T10:30:01.451+00:00,SEK
2026-01-15T10:43:14.890+00:00,BZD,4.565550,4.512800,4.618300,2026-01-15T10:30:01.454+00:00,SEK
2026-01-15T10:43:14.890+00:00,CAD,6.603900,6.563500,6.644300,2026-01-15T10:30:00.941+00:00,SEK
2026-01-15T10:43:14.890+00:00,CDF,0.004029,0.003883,0.004175,2026-01-15T10:30:01.465+00:00,SEK
2026-01-15T10:43:14.890+00:00,CHF,11.469650,11.399700,11.539600,2026-01-15T10:30:00.952+00:00,SEK
2026-01-15T10:43:14.890+00:00,CLP,0.010404,0.010245,0.010563,2026-01-15T10:30:01.508+00:00,SEK
2026-01-15T10:43:14.890+00:00,CNY,1.318550,1.307800,1.329300,2026-01-15T10:30:00.978+00:00,SEK
2026-01-15T10:43:14.890+00:00,COP,0.002500,0.002447,0.002554,2026-01-15T10:30:00.592+00:00,SEK
2026-01-15T10:43:14.890+00:00,CRC,0.018550,0.018200,0.018900,2026-01-15T10:30:01.297+00:00,SEK
2026-01-15T10:43:14.890+00:00,CUP,0.382569,0.380245,0.384893,2026-01-15T10:30:01.552+00:00,SEK
2026-01-15T10:43:14.890+00:00,CVE,0.096450,0.095400,0.097500,2026-01-15T10:30:01.711+00:00,SEK
2026-01-15T10:43:14.890+00:00,CZK,0.440530,0.436490,0.444570,2026-01-15T10:30:01.074+00:00,SEK
2026-01-15T10:43:14.890+00:00,DJF,0.051600,0.051100,0.052100,2026-01-15T10:30:01.769+00:00,SEK
2026-01-15T10:43:14.890+00:00,DKK,1.430150,1.422610,1.437690,2026-01-15T10:30:01.712+00:00,SEK
2026-01-15T10:43:14.890+00:00,DOP,0.143950,0.142600,0.145300,2026-01-15T10:30:01.968+00:00,SEK
2026-01-15T10:43:14.890+00:00,DZD,0.070600,0.067600,0.073600,2026-01-15T10:30:01.971+00:00,SEK
2026-01-15T10:43:14.890+00:00,EGP,0.194139,0.180074,0.208204,2026-01-15T10:30:01.997+00:00,SEK
2026-01-15T10:43:14.890+00:00,ERN,0.609100,0.602300,0.615900,2026-01-15T10:30:01.743+00:00,SEK
2026-01-15T10:43:14.890+00:00,ETB,0.059000,0.058400,0.059600,2026-01-15T10:30:02.001+00:00,SEK
2026-01-15T10:43:14.890+00:00,EUR,10.686200,10.619600,10.752800,2026-01-15T10:30:01.760+00:00,SEK
2026-01-15T10:43:14.890+00:00,FJD,4.028450,3.925900,4.131000,2026-01-15T10:30:02.002+00:00,SEK
2026-01-15T10:43:14.890+00:00,GBP,12.330050,12.245000,12.415100,2026-01-15T10:30:07.749+00:00,SEK
2026-01-15T10:43:14.890+00:00,GEL,3.408200,3.348900,3.467500,2026-01-15T10:30:02.020+00:00,SEK
2026-01-15T10:43:14.890+00:00,GHS,0.849050,0.813400,0.884700,2026-01-15T10:30:02.052+00:00,SEK
2026-01-15T10:43:14.890+00:00,GIP,6.837700,6.795600,6.879800,2026-01-15T10:30:02.052+00:00,SEK
2026-01-15T10:43:14.890+00:00,GMD,0.124050,0.122400,0.125700,2026-01-15T10:30:02.052+00:00,SEK
2026-01-15T10:43:14.890+00:00,GNF,0.001049,0.001037,0.001061,2026-01-15T10:30:02.055+00:00,SEK
2026-01-15T10:43:14.890+00:00,GTQ,1.197500,1.189000,1.206000,2026-01-15T10:30:02.069+00:00,SEK
2026-01-15T10:43:14.890+00:00,GYD,0.043900,0.043300,0.044500,2026-01-15T10:30:02.080+00:00,SEK
2026-01-15T10:43:14.890+00:00,HKD,1.177245,1.167020,1.187470,2026-01-15T10:30:01.803+00:00,SEK
2026-01-15T10:43:14.890+00:00,HNL,0.348150,0.345600,0.350700,2026-01-15T10:30:01.803+00:00,SEK
2026-01-15T10:43:14.890+00:00,HTG,0.070150,0.069500,0.070800,2026-01-15T10:30:02.281+00:00,SEK
2026-01-15T10:43:14.890+00:00,HUF,0.027693,0.027523,0.027863,2026-01-15T10:30:01.892+00:00,SEK
2026-01-15T10:43:14.890+00:00,IDR,0.000544,0.000532,0.000556,2026-01-15T10:30:02.666+00:00,SEK
2026-01-15T10:43:14.890+00:00,ILS,2.908850,2.843600,2.974100,2026-01-15T10:30:02.673+00:00,SEK
2026-01-15T10:43:14.890+00:00,INR,0.101661,0.097663,0.105658,2026-01-15T10:30:02.692+00:00,SEK
