retrieval_date,listed_currency,exchange_rate,bid_rate,offer_rate,last_updated_time,unit_currency
2026-02-09T11:10:29.313+00:00,AED,2.450100,2.405700,2.494500,2026-02-09T11:00:00.289+00:00,SEK
2026-02-09T11:10:29.313+00:00,AFN,0.138600,0.137500,0.139700,2026-02-09T11:00:00.246+00:00,SEK
2026-02-09T11:10:29.313+00:00,ALL,0.110550,0.109400,0.111700,2026-02-09T11:00:00.246+00:00,SEK
2026-02-09T11:10:29.313+00:00,AMD,0.023900,0.023500,0.024300,2026-02-09T11:00:00.262+00:00,SEK
2026-02-09T11:10:29.313+00:00,ANG,4.994200,4.914700,5.073700,2026-02-09T11:00:00.262+00:00,SEK
2026-02-09T11:10:29.313+00:00,AOA,0.009800,0.009600,0.010000,2026-02-09T11:00:00.262+00:00,SEK
2026-02-09T11:10:29.313+00:00,ARS,0.006274,0.006204,0.006345,2026-02-09T11:00:00.331+00:00,SEK
2026-02-09T11:10:29.313+00:00,AUD,6.318065,6.279540,6.356590,2026-02-09T11:00:00.870+00:00,SEK
2026-02-09T11:10:29.313+00:00,AWG,4.975000,4.860000,5.090000,2026-02-09T11:00:00.213+00:00,SEK
2026-02-09T11:10:29.313+00:00,AZN,5.295000,5.240000,5.350000,2026-02-09T11:00:07.208+00:00,SEK
2026-02-09T11:10:29.313+00:00,BAM,5.452100,5.396500,5.507700,2026-02-09T11:00:00.875+00:00,SEK
2026-02-09T11:10:29.313+00:00,BBD,4.468750,4.406100,4.531400,2026-02-09T11:00:00.876+00:00,SEK
2026-02-09T11:10:29.313+00:00,BDT,0.073600,0.072800,0.074400,2026-02-09T11:00:00.877+00:00,SEK
2026-02-09T11:10:29.313+00:00,BGN,5.426850,5.344600,5.509100,2026-02-05T11:30:00.345+00:00,SEK
2026-02-09T11:10:29.313+00:00,BHD,23.870350,23.387800,24.352900,2026-02-09T11:00:01.001+00:00,SEK
2026-02-09T11:10:29.313+00:00,BIF,0.003041,0.003008,0.003075,2026-02-09T11:00:01.001+00:00,SEK
2026-02-09T11:10:29.313+00:00,BMD,8.999450,8.943900,9.055000,2026-02-09T11:00:01.001+00:00,SEK
2026-02-09T11:10:29.313+00:00,BND,7.087000,7.042000,7.132000,2026-02-09T11:00:01.003+00:00,SEK
