retrieval_date,listed_currency,exchange_rate,bid_rate,offer_rate,last_updated_time,unit_currency
2025-11-07T10:46:26.115+00:00,AED,2.602500,2.555300,2.649700,2025-11-07T10:30:01.125+00:00,SEK
2025-11-07T10:46:26.115+00:00,AFN,0.144150,0.143000,0.145300,2025-11-06T21:30:02.626+00:00,SEK
2025-11-07T10:46:26.115+00:00,ALL,0.114200,0.113000,0.115400,2025-11-07T10:30:03.846+00:00,SEK
2025-11-07T10:46:26.115+00:00,AMD,0.024950,0.024600,0.025300,2025-11-07T10:30:03.847+00:00,SEK
2025-11-07T10:46:26.115+00:00,ANG,5.304300,5.219800,5.388800,2025-11-07T10:30:03.847+00:00,SEK
2025-11-07T10:46:26.115+00:00,AOA,0.010450,0.010300,0.010600,2025-11-07T10:30:03.849+00:00,SEK
2025-11-07T10:46:26.115+00:00,ARS,0.006579,0.006502,0.006656,2025-11-07T10:30:03.852+00:00,SEK
2025-11-07T10:46:26.115+00:00,AUD,6.197415,6.159560,6.235270,2025-11-07T10:30:00.467+00:00,SEK
2025-11-07T10:46:26.115+00:00,AWG,5.285000,5.160000,5.410000,2025-11-07T10:30:03.854+00:00,SEK
2025-11-07T10:46:26.115+00:00,AZN,5.625000,5.570000,5.680000,2025-11-07T10:30:03.854+00:00,SEK
2025-11-07T10:46:26.115+00:00,BAM,5.629550,5.580700,5.678400,2025-11-07T10:30:01.131+00:00,SEK
2025-11-07T10:46:26.115+00:00,BBD,4.746150,4.679600,4.812700,2025-11-07T10:30:03.856+00:00,SEK
2025-11-07T10:46:26.115+00:00,BDT,0.078300,0.077700,0.078900,2025-11-07T10:30:03.858+00:00,SEK
2025-11-07T10:46:26.115+00:00,BGN,5.643500,5.557900,5.729100,2025-11-07T10:30:00.635+00:00,SEK
2025-11-07T10:46:26.115+00:00,BHD,25.353500,24.840900,25.866100,2025-11-07T10:30:02.693+00:00,SEK
2025-11-07T10:46:26.115+00:00,BIF,0.003246,0.003204,0.003288,2025-11-07T10:30:03.860+00:00,SEK
2025-11-07T10:46:26.115+00:00,BMD,9.558100,9.499100,9.617100,2025-11-07T10:30:03.046+00:00,SEK
2025-11-07T10:46:26.115+00:00,BND,7.335200,7.289200,7.381200,2025-11-07T10:30:03.860+00:00,SEK
2025-11-07T10:46:26.115+00:00,BOB,1.381450,1.359000,1.403900,2025-11-07T10:30:03.860+00:00,SEK
2025-11-07T10:46:26.115+00:00,BRL,1.785740,1.735797,1.835684,2025-11-07T10:30:03.861+00:00,SEK
2025-11-07T10:46:26.115+00:00,BSD,9.558100,9.499100,9.617100,2025-11-07T10:30:03.862+00:00,SEK
2025-11-07T10:46:26.115+00:00,BWP,0.716300,0.630300,0.802300,2025-11-07T10:30:02.873+00:00,SEK
