retrieval_date,listed_currency,exchange_rate,bid_rate,offer_rate,last_updated_time,unit_currency
2026-02-27T10:58:36.256+00:00,AED,2.460650,2.416000,2.505300,2026-02-27T10:30:00.310+00:00,SEK
2026-02-27T10:58:36.256+00:00,AFN,0.142750,0.141600,0.143900,2026-02-27T10:30:00.311+00:00,SEK
2026-02-27T10:58:36.256+00:00,ALL,0.110700,0.109600,0.111800,2026-02-27T10:30:00.308+00:00,SEK
2026-02-27T10:58:36.256+00:00,AMD,0.024050,0.023700,0.024400,2026-02-27T10:30:00.311+00:00,SEK
2026-02-27T10:58:36.256+00:00,ANG,5.015700,4.935700,5.095700,2026-02-27T10:30:00.309+00:00,SEK
2026-02-27T10:58:36.256+00:00,AOA,0.009900,0.009800,0.010000,2026-02-27T10:30:00.309+00:00,SEK
2026-02-27T10:58:36.256+00:00,ARS,0.006411,0.006339,0.006484,2026-02-27T10:30:00.311+00:00,SEK
2026-02-27T10:58:36.256+00:00,AUD,6.425705,6.386480,6.464930,2026-02-27T10:30:00.314+00:00,SEK
2026-02-27T10:58:36.256+00:00,AWG,4.995000,4.880000,5.110000,2026-02-27T10:30:00.314+00:00,SEK
2026-02-27T10:58:36.256+00:00,AZN,5.315000,5.260000,5.370000,2026-02-27T10:30:00.368+00:00,SEK
2026-02-27T10:58:36.256+00:00,BAM,5.449150,5.393600,5.504700,2026-02-27T10:30:00.567+00:00,SEK
2026-02-27T10:58:36.256+00:00,BBD,4.487900,4.424900,4.550900,2026-02-27T10:30:00.569+00:00,SEK
2026-02-27T10:58:36.256+00:00,BDT,0.074000,0.073200,0.074800,2026-02-27T10:30:00.264+00:00,SEK
2026-02-27T10:58:36.256+00:00,BGN,5.426850,5.344600,5.509100,2026-02-05T11:30:00.345+00:00,SEK
2026-02-27T10:58:36.256+00:00,BHD,23.969800,23.484900,24.454700,2026-02-27T10:30:00.580+00:00,SEK
2026-02-27T10:58:36.256+00:00,BIF,0.003047,0.003017,0.003076,2026-02-27T10:30:00.581+00:00,SEK
2026-02-27T10:58:36.256+00:00,BMD,9.038150,8.982200,9.094100,2026-02-27T10:30:00.585+00:00,SEK
2026-02-27T10:58:36.256+00:00,BND,7.140800,7.095600,7.186000,2026-02-27T10:30:00.589+00:00,SEK
2026-02-27T10:58:36.256+00:00,BOB,1.308100,1.290600,1.325600,2026-02-27T10:30:00.589+00:00,SEK
2026-02-27T10:58:36.256+00:00,BRL,1.757508,1.709469,1.805546,2026-02-27T10:30:00.601+00:00,SEK
2026-02-27T10:58:36.256+00:00,BSD,9.038150,8.982200,9.094100,2026-02-27T10:30:00.575+00:00,SEK
2026-02-27T10:58:36.256+00:00,BWP,0.657850,0.612500,0.703200,2026-02-27T10:30:00.606+00:00,SEK
2026-02-27T10:58:36.256+00:00,BYN,3.122450,3.094400,3.150500,2026-02-27T10:30:00.614+00:00,SEK
2026-02-27T10:58:36.256+00:00,BZD,4.494250,4.442300,4.546200,2026-02-27T10:30:00.617+00:00,SEK
2026-02-27T10:58:36.256+00:00,CAD,6.611850,6.571300,6.652400,2026-02-27T10:30:00.624+00:00,SEK
2026-02-27T10:58:36.256+00:00,CDF,0.004195,0.004120,0.004270,2026-02-27T10:30:00.626+00:00,SEK
2026-02-27T10:58:36.256+00:00,CHF,11.704100,11.632700,11.775500,2026-02-27T10:30:00.700+00:00,SEK
2026-02-27T10:58:36.256+00:00,CLP,0.010455,0.010350,0.010559,2026-02-27T10:30:00.705+00:00,SEK
2026-02-27T10:58:36.256+00:00,CNY,1.317900,1.307200,1.328600,2026-02-27T10:30:00.713+00:00,SEK
2026-02-27T10:58:36.256+00:00,COP,0.002406,0.002364,0.002447,2026-02-27T10:30:00.717+00:00,SEK
2026-02-27T10:58:36.256+00:00,CRC,0.019150,0.018900,0.019400,2026-02-27T10:30:00.722+00:00,SEK
2026-02-27T10:58:36.256+00:00,CUP,0.376592,0.374299,0.378885,2026-02-27T10:30:00.722+00:00,SEK
2026-02-27T10:58:36.256+00:00,CVE,0.096300,0.095200,0.097400,2026-02-27T10:30:00.725+00:00,SEK
2026-02-27T10:58:36.256+00:00,CZK,0.439915,0.435880,0.443950,2026-02-27T10:30:00.746+00:00,SEK
2026-02-27T10:58:36.256+00:00,DJF,0.050750,0.050300,0.051200,2026-02-27T10:30:00.749+00:00,SEK
2026-02-27T10:58:36.256+00:00,DKK,1.427640,1.420110,1.435170,2026-02-27T10:30:01.252+00:00,SEK
2026-02-27T10:58:36.256+00:00,DOP,0.149750,0.148200,0.151300,2026-02-27T10:30:01.256+00:00,SEK
2026-02-27T10:58:36.256+00:00,DZD,0.069550,0.066400,0.072700,2026-02-27T10:30:01.258+00:00,SEK
2026-02-27T10:58:36.256+00:00,EGP,0.188398,0.177190,0.199607,2026-02-27T10:30:01.268+00:00,SEK
2026-02-27T10:58:36.256+00:00,ERN,0.599600,0.592900,0.606300,2026-02-27T10:30:01.269+00:00,SEK
2026-02-27T10:58:36.256+00:00,ETB,0.058300,0.057300,0.059300,2026-02-27T10:30:01.269+00:00,SEK
2026-02-27T10:58:36.256+00:00,EUR,10.667600,10.601000,10.734200,2026-02-27T10:30:01.294+00:00,SEK
2026-02-27T10:58:36.256+00:00,FJD,4.119450,4.044200,4.194700,2026-02-27T10:30:01.363+00:00,SEK
2026-02-27T10:58:36.256+00:00,GBP,12.183650,12.099300,12.268000,2026-02-27T10:30:01.375+00:00,SEK
2026-02-27T10:58:36.256+00:00,GEL,3.380650,3.322100,3.439200,2026-02-27T10:30:01.376+00:00,SEK
2026-02-27T10:58:36.256+00:00,GHS,0.848000,0.811200,0.884800,2026-02-27T10:30:01.379+00:00,SEK
2026-02-27T10:58:36.256+00:00,GIP,6.710350,6.668500,6.752200,2026-02-27T10:30:01.380+00:00,SEK
2026-02-27T10:58:36.256+00:00,GMD,0.121850,0.120500,0.123200,2026-02-27T10:30:01.317+00:00,SEK
2026-02-27T10:58:36.256+00:00,GNF,0.001030,0.001020,0.001041,2026-02-27T10:30:01.407+00:00,SEK
2026-02-27T10:58:36.256+00:00,GTQ,1.178350,1.169600,1.187100,2026-02-27T10:30:01.410+00:00,SEK
2026-02-27T10:58:36.256+00:00,GYD,0.043200,0.042600,0.043800,2026-02-27T10:30:01.386+00:00,SEK
2026-02-27T10:58:36.256+00:00,HKD,1.155170,1.145120,1.165220,2026-02-27T10:30:01.331+00:00,SEK
2026-02-27T10:58:36.256+00:00,HNL,0.341550,0.339200,0.343900,2026-02-27T10:30:01.332+00:00,SEK
2026-02-27T10:58:36.256+00:00,HTG,0.069000,0.068300,0.069700,2026-02-27T10:30:06.430+00:00,SEK
2026-02-27T10:58:36.256+00:00,HUF,0.028400,0.028225,0.028574,2026-02-27T10:30:01.407+00:00,SEK
2026-02-27T10:58:36.256+00:00,IDR,0.000539,0.000530,0.000548,2026-02-27T10:30:01.422+00:00,SEK
2026-02-27T10:58:36.256+00:00,ILS,2.883750,2.819000,2.948500,2026-02-27T10:30:02.064+00:00,SEK
2026-02-27T10:58:36.256+00:00,INR,0.099285,0.095863,0.102707,2026-02-27T10:30:02.082+00:00,SEK
2026-02-27T10:58:36.256+00:00,IQD,0.006899,0.006619,0.007178,2026-02-27T10:30:02.088+00:00,SEK
2026-02-27T10:58:36.256+00:00,IRR,0.000007,0.000007,0.000007,2026-02-27T10:30:02.088+00:00,SEK
2026-02-27T10:58:36.256+00:00,ISK,0.074450,0.072600,0.076300,2026-02-27T10:30:02.101+00:00,SEK
2026-02-27T10:58:36.256+00:00,JMD,0.057950,0.057200,0.058700,2026-02-27T10:30:02.101+00:00,SEK
2026-02-27T10:58:36.256+00:00,JOD,12.748200,12.410400,13.086000,2026-02-27T10:30:02.077+00:00,SEK
2026-02-27T10:58:36.256+00:00,JPY,0.057947,0.057593,0.058301,2026-02-27T10:30:02.114+00:00,SEK
2026-02-27T10:58:36.256+00:00,KES,0.070207,0.068124,0.072290,2026-02-27T10:30:02.123+00:00,SEK
2026-02-27T10:58:36.256+00:00,KHR,0.002254,0.002237,0.002272,2026-02-27T10:30:02.123+00:00,SEK
2026-02-27T10:58:36.256+00:00,KMF,0.021650,0.021400,0.021900,2026-02-27T10:30:02.124+00:00,SEK
2026-02-27T10:58:36.256+00:00,KRW,0.006276,0.006180,0.006372,2026-02-27T10:30:02.137+00:00,SEK
2026-02-27T10:58:36.256+00:00,KWD,29.474700,28.819800,30.129600,2026-02-27T10:30:02.149+00:00,SEK
2026-02-27T10:58:36.256+00:00,KZT,0.018156,0.017409,0.018903,2026-02-27T10:30:02.156+00:00,SEK
2026-02-27T10:58:36.256+00:00,LAK,0.000422,0.000417,0.000427,2026-02-27T10:30:02.227+00:00,SEK
2026-02-27T10:58:36.256+00:00,LBP,0.000101,0.000100,0.000102,2026-02-27T10:30:02.163+00:00,SEK
2026-02-27T10:58:36.256+00:00,LKR,0.029225,0.029040,0.029410,2026-02-27T10:30:02.134+00:00,SEK
2026-02-27T10:58:36.256+00:00,LRD,0.049250,0.048800,0.049700,2026-02-27T10:30:02.169+00:00,SEK
2026-02-27T10:58:36.256+00:00,LSL,0.567750,0.564200,0.571300,2026-02-27T10:30:06.263+00:00,SEK
2026-02-27T10:58:36.256+00:00,LYD,1.431100,1.419200,1.443000,2026-02-27T10:30:02.172+00:00,SEK
2026-02-27T10:58:36.256+00:00,MAD,0.986450,0.960700,1.012200,2026-02-27T10:30:02.245+00:00,SEK
2026-02-27T10:58:36.256+00:00,MDL,0.528150,0.520400,0.535900,2026-02-27T10:30:02.246+00:00,SEK
2026-02-27T10:58:36.256+00:00,MGA,0.002135,0.002110,0.002160,2026-02-27T10:30:02.181+00:00,SEK
2026-02-27T10:58:36.256+00:00,MKD,0.173000,0.171300,0.174700,2026-02-27T10:30:02.183+00:00,SEK
2026-02-27T10:58:36.256+00:00,MMK,0.004304,0.004264,0.004344,2026-02-27T10:30:02.184+00:00,SEK
2026-02-27T10:58:36.256+00:00,MNT,0.002550,0.002500,0.002600,2026-02-23T21:30:01.905+00:00,SEK
2026-02-27T10:58:36.256+00:00,MOP,1.120750,1.113300,1.128200,2026-02-27T10:30:02.184+00:00,SEK
2026-02-27T10:58:36.256+00:00,MRO,0.025300,0.025000,0.025600,2026-02-27T10:30:02.186+00:00,SEK
2026-02-27T10:58:36.256+00:00,MUR,0.189500,0.174900,0.204100,2026-02-27T10:30:02.199+00:00,SEK
2026-02-27T10:58:36.256+00:00,MVR,0.584600,0.579500,0.589700,2026-02-27T10:30:02.266+00:00,SEK
2026-02-27T10:58:36.256+00:00,MWK,0.005200,0.005100,0.005300,2026-02-27T10:30:02.203+00:00,SEK
2026-02-27T10:58:36.256+00:00,MXN,0.525650,0.516600,0.534700,2026-02-27T10:30:02.925+00:00,SEK
2026-02-27T10:58:36.256+00:00,MYR,2.323046,2.222319,2.423772,2026-02-27T10:30:02.961+00:00,SEK
2026-02-27T10:58:36.256+00:00,MZN,0.141500,0.139200,0.143800,2026-02-27T10:30:02.961+00:00,SEK
2026-02-27T10:58:36.256+00:00,NAD,0.568100,0.564300,0.571900,2026-02-27T10:30:02.961+00:00,SEK
2026-02-27T10:58:36.256+00:00,NGN,0.006697,0.006536,0.006858,2026-02-27T10:30:02.961+00:00,SEK
2026-02-27T10:58:36.256+00:00,NIO,0.245600,0.242700,0.248500,2026-02-27T10:30:02.961+00:00,SEK
2026-02-27T10:58:36.256+00:00,NOK,0.951600,0.944300,0.958900,2026-02-27T10:30:02.989+00:00,SEK
2026-02-27T10:58:36.256+00:00,NPR,0.062100,0.061700,0.062500,2026-02-27T10:30:06.479+00:00,SEK
2026-02-27T10:58:36.256+00:00,NZD,5.410350,5.371700,5.449000,2026-02-27T10:30:03.001+00:00,SEK
